,filename,error_I,error_he,error_she,error_me,error_him,error_her,error_us,error_them,error_my,error_his,error_herg,error_our,error_their
0,Thomas/020016.xml,0,0,0,2,0,0,0,0,0,0,0,0,0
1,Thomas/020018.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Thomas/020019.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Thomas/020020.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Thomas/020023.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
5,Thomas/020024.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Thomas/020025.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Thomas/020026.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Thomas/020027.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Thomas/020100.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Thomas/020103.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Thomas/020104.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Thomas/020105.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Thomas/020106.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Thomas/020107.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Thomas/020108.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Thomas/020109.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Thomas/020110.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Thomas/020111.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Thomas/020114.xml,0,0,0,0,0,0,0,3,0,0,0,0,0
20,Thomas/020115.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Thomas/020116.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Thomas/020117.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Thomas/020118.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
24,Thomas/020121.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Thomas/020122.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Thomas/020123.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Thomas/020124.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Thomas/020125.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Thomas/020128.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Thomas/020129.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Thomas/020130.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Thomas/020200.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Thomas/020201.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Thomas/020204.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Thomas/020205.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Thomas/020206.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Thomas/020207.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Thomas/020208.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Thomas/020211.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Thomas/020212.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Thomas/020213.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Thomas/020214.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Thomas/020215.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Thomas/020218.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Thomas/020219.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Thomas/020220.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Thomas/020221.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Thomas/020222.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Thomas/020225.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Thomas/020226.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Thomas/020227.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Thomas/020228.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Thomas/020229.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Thomas/020302.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Thomas/020305.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Thomas/020306.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Thomas/020307.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Thomas/020308.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
