,filename,error_I,error_he,error_she,error_me,error_him,error_her,error_us,error_them,error_my,error_his,error_herg,error_our,error_their
0,John/020013.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
1,John/020018.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
2,John/020026.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
3,John/020102.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
4,John/020117.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
5,John/020124.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
6,John/020208.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
7,John/020221.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
8,John/020228.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
9,John/020304.xml,0,0,0,2,0,0,0,0,0,0,0,0,0
10,John/020319.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
11,John/020326.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
12,John/020429.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
13,John/020506.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
14,John/020520.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
15,John/020527.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
16,John/020609.xml,0,0,0,2,0,0,0,0,0,0,0,0,0
17,John/020620.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
18,John/020701.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
19,John/020708.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
20,John/020724.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
21,John/020800.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
22,John/020814.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
23,John/020821.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
24,John/020905.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
25,John/020912.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
26,John/020919.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
27,John/021009.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
28,John/021017.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
29,John/021024.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
