,filename,error_I,error_he,error_she,error_me,error_him,error_her,error_us,error_them,error_my,error_his,error_herg,error_our,error_their
0,Carl/010913.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Carl/010922.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Carl/010928.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Carl/011019.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Carl/011103.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
5,Carl/011112.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Carl/011115.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Carl/011122.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Carl/011129.xml,0,0,0,0,0,0,0,0,2,0,0,0,0
9,Carl/020006.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
10,Carl/020026.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
11,Carl/020103.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Carl/020116.xml,0,0,0,0,0,0,0,0,2,0,0,0,0
13,Carl/020125.xml,0,0,0,0,0,0,0,0,7,0,0,0,0
14,Carl/020215.xml,0,0,0,0,0,0,0,0,4,0,0,0,0
15,Carl/020222.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
16,Carl/020228.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Carl/020304.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Carl/020319.xml,0,0,0,1,0,0,0,0,1,0,0,0,0
19,Carl/020327.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Carl/020410.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
21,Carl/020508.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Carl/020513.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
23,Carl/020520.xml,0,0,0,1,0,0,0,1,0,0,0,0,0
24,Carl/020527.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Carl/020619.xml,0,0,0,0,0,0,0,0,5,0,0,0,0
26,Carl/020703.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Carl/020711.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Carl/020801.xml,0,0,0,0,0,0,0,0,2,0,0,0,0
29,Carl/020807.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Carl/020815.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
