,filename,error_I,error_he,error_she,error_me,error_him,error_her,error_us,error_them,error_my,error_his,error_herg,error_our,error_their
0,Nicole/020115.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Nicole/020122.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Nicole/020205.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Nicole/020212.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Nicole/020227.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Nicole/020303.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Nicole/020317.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Nicole/020400.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Nicole/020418.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Nicole/020421.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Nicole/020429.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Nicole/020505.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Nicole/020526.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Nicole/020611.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Nicole/020616.xml,0,0,0,0,0,1,0,0,0,0,0,0,0
15,Nicole/020623.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
16,Nicole/020706.xml,0,0,0,0,0,1,0,0,0,0,0,0,0
17,Nicole/020712.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nicole/020730.xml,0,0,0,0,1,0,0,0,0,0,0,0,0
19,Nicole/020806.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Nicole/020820.xml,0,0,0,2,0,1,0,0,2,0,1,0,0
21,Nicole/020903.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Nicole/020909.xml,0,0,0,1,0,0,0,2,1,0,0,0,0
23,Nicole/020917.xml,0,0,0,2,0,0,0,2,1,0,0,0,0
24,Nicole/021001.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Nicole/021008.xml,0,0,0,0,0,0,0,2,0,0,0,0,0
26,Nicole/021022.xml,0,0,0,1,0,0,0,1,0,0,0,0,0
27,Nicole/021029.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Nicole/021111.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Nicole/021118.xml,0,0,0,4,0,0,0,0,0,0,0,0,0
30,Nicole/030003.xml,0,0,0,7,0,0,0,6,0,0,0,0,0
31,Nicole/030010.xml,0,0,0,8,0,0,0,3,0,0,0,0,0
